Entity,Code,Date,Daily confirmed cases (cases)
Dominican Republic,DOM,"Apr 8, 2020",128
Dominican Republic,DOM,"Apr 9, 2020",155
Dominican Republic,DOM,"Apr 10, 2020",238
Dominican Republic,DOM,"Apr 11, 2020",271
Dominican Republic,DOM,"Apr 12, 2020",139
Dominican Republic,DOM,"Apr 13, 2020",208
Dominican Republic,DOM,"Apr 14, 2020",200
Dominican Republic,DOM,"Apr 15, 2020",119
Dominican Republic,DOM,"Apr 16, 2020",328
Dominican Republic,DOM,"Apr 17, 2020",141
Dominican Republic,DOM,"Apr 18, 2020",371
Dominican Republic,DOM,"Apr 19, 2020",209
Dominican Republic,DOM,"Apr 20, 2020",345
Dominican Republic,DOM,"Apr 21, 2020",284
Dominican Republic,DOM,"Apr 22, 2020",80
Dominican Republic,DOM,"Apr 23, 2020",256
Dominican Republic,DOM,"Apr 24, 2020",243
Ecuador,ECU,"Dec 31, 2019",0
Ecuador,ECU,"Jan 1, 2020",0
Ecuador,ECU,"Jan 2, 2020",0
Ecuador,ECU,"Jan 3, 2020",0
Ecuador,ECU,"Jan 4, 2020",0
Ecuador,ECU,"Jan 5, 2020",0
Ecuador,ECU,"Jan 6, 2020",0
Ecuador,ECU,"Jan 7, 2020",0
Ecuador,ECU,"Jan 8, 2020",0
Ecuador,ECU,"Jan 9, 2020",0
Ecuador,ECU,"Jan 10, 2020",0
Ecuador,ECU,"Jan 11, 2020",0
Ecuador,ECU,"Jan 12, 2020",0
Ecuador,ECU,"Jan 13, 2020",0
Ecuador,ECU,"Jan 14, 2020",0
Ecuador,ECU,"Jan 15, 2020",0
Ecuador,ECU,"Jan 16, 2020",0
Ecuador,ECU,"Jan 17, 2020",0
Ecuador,ECU,"Jan 18, 2020",0
Ecuador,ECU,"Jan 19, 2020",0
Ecuador,ECU,"Jan 20, 2020",0
Ecuador,ECU,"Jan 21, 2020",0
Ecuador,ECU,"Jan 22, 2020",0
Ecuador,ECU,"Jan 23, 2020",0
Ecuador,ECU,"Jan 24, 2020",0
Ecuador,ECU,"Jan 25, 2020",0
Ecuador,ECU,"Jan 26, 2020",0
Ecuador,ECU,"Jan 27, 2020",0
Ecuador,ECU,"Jan 28, 2020",0
Ecuador,ECU,"Jan 29, 2020",0
Ecuador,ECU,"Jan 30, 2020",0
Ecuador,ECU,"Jan 31, 2020",0
Ecuador,ECU,"Feb 1, 2020",0
Ecuador,ECU,"Feb 2, 2020",0
Ecuador,ECU,"Feb 3, 2020",0
Ecuador,ECU,"Feb 4, 2020",0
Ecuador,ECU,"Feb 5, 2020",0
Ecuador,ECU,"Feb 6, 2020",0
Ecuador,ECU,"Feb 7, 2020",0
Ecuador,ECU,"Feb 8, 2020",0
Ecuador,ECU,"Feb 9, 2020",0
Ecuador,ECU,"Feb 10, 2020",0
Ecuador,ECU,"Feb 11, 2020",0
Ecuador,ECU,"Feb 12, 2020",0
Ecuador,ECU,"Feb 13, 2020",0
Ecuador,ECU,"Feb 14, 2020",0
Ecuador,ECU,"Feb 15, 2020",0
Ecuador,ECU,"Feb 16, 2020",0
Ecuador,ECU,"Feb 17, 2020",0
Ecuador,ECU,"Feb 18, 2020",0
Ecuador,ECU,"Feb 19, 2020",0
Ecuador,ECU,"Feb 20, 2020",0
Ecuador,ECU,"Feb 21, 2020",0
Ecuador,ECU,"Feb 22, 2020",0
Ecuador,ECU,"Feb 23, 2020",0
Ecuador,ECU,"Feb 24, 2020",0
Ecuador,ECU,"Feb 25, 2020",0
Ecuador,ECU,"Feb 26, 2020",0
Ecuador,ECU,"Feb 27, 2020",0
Ecuador,ECU,"Feb 28, 2020",0
Ecuador,ECU,"Feb 29, 2020",0
Ecuador,ECU,"Mar 1, 2020",1
Ecuador,ECU,"Mar 2, 2020",5
Ecuador,ECU,"Mar 3, 2020",1
Ecuador,ECU,"Mar 5, 2020",3
Ecuador,ECU,"Mar 6, 2020",3
Ecuador,ECU,"Mar 9, 2020",1
Ecuador,ECU,"Mar 10, 2020",1
Ecuador,ECU,"Mar 11, 2020",2
Ecuador,ECU,"Mar 14, 2020",6
Ecuador,ECU,"Mar 15, 2020",5
Ecuador,ECU,"Mar 16, 2020",9
Ecuador,ECU,"Mar 17, 2020",21
Ecuador,ECU,"Mar 18, 2020",53
Ecuador,ECU,"Mar 19, 2020",57
Ecuador,ECU,"Mar 20, 2020",31
Ecuador,ECU,"Mar 21, 2020",227
Ecuador,ECU,"Mar 22, 2020",106
Ecuador,ECU,"Mar 23, 2020",257
Ecuador,ECU,"Mar 24, 2020",192
Ecuador,ECU,"Mar 25, 2020",101
Ecuador,ECU,"Mar 26, 2020",129
Ecuador,ECU,"Mar 27, 2020",192
Ecuador,ECU,"Mar 28, 2020",224
Ecuador,ECU,"Mar 29, 2020",208
Ecuador,ECU,"Mar 30, 2020",55
Ecuador,ECU,"Mar 31, 2020",76
Ecuador,ECU,"Apr 1, 2020",336
Ecuador,ECU,"Apr 2, 2020",456
Ecuador,ECU,"Apr 3, 2020",405
Ecuador,ECU,"Apr 4, 2020",205
Ecuador,ECU,"Apr 5, 2020",97
Ecuador,ECU,"Apr 6, 2020",181
Ecuador,ECU,"Apr 7, 2020",101
Ecuador,ECU,"Apr 8, 2020",248
Ecuador,ECU,"Apr 9, 2020",455
Ecuador,ECU,"Apr 10, 2020",515
Ecuador,ECU,"Apr 11, 2020",2196
Ecuador,ECU,"Apr 12, 2020",96
Ecuador,ECU,"Apr 13, 2020",209
Ecuador,ECU,"Apr 14, 2020",63
Ecuador,ECU,"Apr 15, 2020",74
Ecuador,ECU,"Apr 16, 2020",255
Ecuador,ECU,"Apr 17, 2020",367
Ecuador,ECU,"Apr 18, 2020",225
Ecuador,ECU,"Apr 19, 2020",572
Ecuador,ECU,"Apr 20, 2020",446
Ecuador,ECU,"Apr 21, 2020",660
Ecuador,ECU,"Apr 22, 2020",270
Ecuador,ECU,"Apr 23, 2020",452
Ecuador,ECU,"Apr 24, 2020",333
Egypt,EGY,"Dec 31, 2019",0
Egypt,EGY,"Jan 1, 2020",0
Egypt,EGY,"Jan 2, 2020",0
Egypt,EGY,"Jan 3, 2020",0
Egypt,EGY,"Jan 4, 2020",0
Egypt,EGY,"Jan 5, 2020",0
Egypt,EGY,"Jan 6, 2020",0
Egypt,EGY,"Jan 7, 2020",0
Egypt,EGY,"Jan 8, 2020",0
Egypt,EGY,"Jan 9, 2020",0
Egypt,EGY,"Jan 10, 2020",0
Egypt,EGY,"Jan 11, 2020",0
Egypt,EGY,"Jan 12, 2020",0
Egypt,EGY,"Jan 13, 2020",0
Egypt,EGY,"Jan 14, 2020",0
Egypt,EGY,"Jan 15, 2020",0
Egypt,EGY,"Jan 16, 2020",0
Egypt,EGY,"Jan 17, 2020",0
Egypt,EGY,"Jan 18, 2020",0
Egypt,EGY,"Jan 19, 2020",0
Egypt,EGY,"Jan 20, 2020",0
Egypt,EGY,"Jan 21, 2020",0
Egypt,EGY,"Jan 22, 2020",0
Egypt,EGY,"Jan 23, 2020",0
Egypt,EGY,"Jan 24, 2020",0
Egypt,EGY,"Jan 25, 2020",0
Egypt,EGY,"Jan 26, 2020",0
Egypt,EGY,"Jan 27, 2020",0
Egypt,EGY,"Jan 28, 2020",0
Egypt,EGY,"Jan 29, 2020",0
Egypt,EGY,"Jan 30, 2020",0
Egypt,EGY,"Jan 31, 2020",0
Egypt,EGY,"Feb 1, 2020",0
Egypt,EGY,"Feb 2, 2020",0
Egypt,EGY,"Feb 3, 2020",0
Egypt,EGY,"Feb 4, 2020",0
Egypt,EGY,"Feb 5, 2020",0
Egypt,EGY,"Feb 6, 2020",0
Egypt,EGY,"Feb 7, 2020",0
Egypt,EGY,"Feb 8, 2020",0
Egypt,EGY,"Feb 9, 2020",0
Egypt,EGY,"Feb 10, 2020",0
Egypt,EGY,"Feb 11, 2020",0
Egypt,EGY,"Feb 12, 2020",0
Egypt,EGY,"Feb 13, 2020",0
Egypt,EGY,"Feb 14, 2020",0
Egypt,EGY,"Feb 15, 2020",1
Egypt,EGY,"Feb 16, 2020",0
Egypt,EGY,"Feb 17, 2020",0
Egypt,EGY,"Feb 18, 2020",0
Egypt,EGY,"Feb 19, 2020",0
Egypt,EGY,"Feb 20, 2020",0
Egypt,EGY,"Feb 21, 2020",0
Egypt,EGY,"Feb 22, 2020",0
Egypt,EGY,"Feb 23, 2020",0
Egypt,EGY,"Feb 24, 2020",0
Egypt,EGY,"Feb 25, 2020",0
Egypt,EGY,"Feb 26, 2020",0
Egypt,EGY,"Feb 27, 2020",0
Egypt,EGY,"Feb 28, 2020",0
Egypt,EGY,"Feb 29, 2020",0
Egypt,EGY,"Mar 1, 2020",0
Egypt,EGY,"Mar 2, 2020",1
Egypt,EGY,"Mar 6, 2020",1
Egypt,EGY,"Mar 7, 2020",12
Egypt,EGY,"Mar 9, 2020",34
Egypt,EGY,"Mar 10, 2020",6
Egypt,EGY,"Mar 11, 2020",4
Egypt,EGY,"Mar 12, 2020",1
Egypt,EGY,"Mar 13, 2020",20
Egypt,EGY,"Mar 14, 2020",13
Egypt,EGY,"Mar 15, 2020",0
Egypt,EGY,"Mar 16, 2020",17
Egypt,EGY,"Mar 17, 2020",16
Egypt,EGY,"Mar 18, 2020",40
Egypt,EGY,"Mar 19, 2020",30
Egypt,EGY,"Mar 20, 2020",14
Egypt,EGY,"Mar 21, 2020",46
Egypt,EGY,"Mar 22, 2020",29
Egypt,EGY,"Mar 23, 2020",9
Egypt,EGY,"Mar 24, 2020",33
Egypt,EGY,"Mar 25, 2020",39
Egypt,EGY,"Mar 26, 2020",76
Egypt,EGY,"Mar 27, 2020",14
Egypt,EGY,"Mar 28, 2020",39
Egypt,EGY,"Mar 29, 2020",41
Egypt,EGY,"Mar 30, 2020",40
Egypt,EGY,"Mar 31, 2020",33
Egypt,EGY,"Apr 1, 2020",47
Egypt,EGY,"Apr 2, 2020",54
Egypt,EGY,"Apr 3, 2020",69
Egypt,EGY,"Apr 4, 2020",0
Egypt,EGY,"Apr 5, 2020",206
Egypt,EGY,"Apr 6, 2020",85
Egypt,EGY,"Apr 7, 2020",3
Egypt,EGY,"Apr 8, 2020",249
Egypt,EGY,"Apr 9, 2020",238
Egypt,EGY,"Apr 10, 2020",139
Egypt,EGY,"Apr 11, 2020",95
Egypt,EGY,"Apr 12, 2020",145
Egypt,EGY,"Apr 13, 2020",126
Egypt,EGY,"Apr 14, 2020",125
Egypt,EGY,"Apr 15, 2020",160
Egypt,EGY,"Apr 16, 2020",155
Egypt,EGY,"Apr 17, 2020",168
Egypt,EGY,"Apr 18, 2020",171
Egypt,EGY,"Apr 19, 2020",188
Egypt,EGY,"Apr 20, 2020",112
Egypt,EGY,"Apr 21, 2020",189
Egypt,EGY,"Apr 22, 2020",157
Egypt,EGY,"Apr 23, 2020",0
Egypt,EGY,"Apr 24, 2020",169
El Salvador,SLV,"Mar 19, 2020",1
El Salvador,SLV,"Mar 20, 2020",0
El Salvador,SLV,"Mar 21, 2020",2
El Salvador,SLV,"Mar 22, 2020",0
El Salvador,SLV,"Mar 23, 2020",0
El Salvador,SLV,"Mar 24, 2020",2
El Salvador,SLV,"Mar 25, 2020",4
El Salvador,SLV,"Mar 26, 2020",4
El Salvador,SLV,"Mar 27, 2020",0
El Salvador,SLV,"Mar 28, 2020",0
El Salvador,SLV,"Mar 29, 2020",6
El Salvador,SLV,"Mar 30, 2020",11
El Salvador,SLV,"Mar 31, 2020",2
El Salvador,SLV,"Apr 1, 2020",0
El Salvador,SLV,"Apr 2, 2020",9
El Salvador,SLV,"Apr 3, 2020",5
El Salvador,SLV,"Apr 4, 2020",10
El Salvador,SLV,"Apr 5, 2020",6
El Salvador,SLV,"Apr 6, 2020",7
El Salvador,SLV,"Apr 7, 2020",9
El Salvador,SLV,"Apr 8, 2020",0
El Salvador,SLV,"Apr 9, 2020",25
El Salvador,SLV,"Apr 10, 2020",14
El Salvador,SLV,"Apr 11, 2020",1
El Salvador,SLV,"Apr 12, 2020",0
El Salvador,SLV,"Apr 13, 2020",7
El Salvador,SLV,"Apr 14, 2020",24
El Salvador,SLV,"Apr 15, 2020",10
El Salvador,SLV,"Apr 16, 2020",0
El Salvador,SLV,"Apr 17, 2020",5
El Salvador,SLV,"Apr 18, 2020",13
El Salvador,SLV,"Apr 19, 2020",13
El Salvador,SLV,"Apr 20, 2020",11
El Salvador,SLV,"Apr 21, 2020",17
El Salvador,SLV,"Apr 22, 2020",7
El Salvador,SLV,"Apr 23, 2020",12
El Salvador,SLV,"Apr 24, 2020",13
Equatorial Guinea,GNQ,"Mar 15, 2020",1
Equatorial Guinea,GNQ,"Mar 16, 2020",0
Equatorial Guinea,GNQ,"Mar 17, 2020",0
Equatorial Guinea,GNQ,"Mar 18, 2020",0
Equatorial Guinea,GNQ,"Mar 19, 2020",2
Equatorial Guinea,GNQ,"Mar 20, 2020",1
Equatorial Guinea,GNQ,"Mar 21, 2020",0
Equatorial Guinea,GNQ,"Mar 22, 2020",2
Equatorial Guinea,GNQ,"Mar 23, 2020",0
Equatorial Guinea,GNQ,"Mar 24, 2020",3
Equatorial Guinea,GNQ,"Mar 25, 2020",0
Equatorial Guinea,GNQ,"Mar 26, 2020",2
Equatorial Guinea,GNQ,"Mar 27, 2020",1
Equatorial Guinea,GNQ,"Mar 28, 2020",1
Equatorial Guinea,GNQ,"Mar 29, 2020",0
Equatorial Guinea,GNQ,"Mar 30, 2020",1
Equatorial Guinea,GNQ,"Mar 31, 2020",0
Equatorial Guinea,GNQ,"Apr 1, 2020",1
Equatorial Guinea,GNQ,"Apr 2, 2020",0
Equatorial Guinea,GNQ,"Apr 3, 2020",0
Equatorial Guinea,GNQ,"Apr 4, 2020",1
Equatorial Guinea,GNQ,"Apr 5, 2020",0
Equatorial Guinea,GNQ,"Apr 6, 2020",0
Equatorial Guinea,GNQ,"Apr 7, 2020",0
Equatorial Guinea,GNQ,"Apr 8, 2020",0
Equatorial Guinea,GNQ,"Apr 9, 2020",2
Equatorial Guinea,GNQ,"Apr 10, 2020",0
Equatorial Guinea,GNQ,"Apr 11, 2020",0
Equatorial Guinea,GNQ,"Apr 12, 2020",0
Equatorial Guinea,GNQ,"Apr 13, 2020",3
Equatorial Guinea,GNQ,"Apr 14, 2020",0
Equatorial Guinea,GNQ,"Apr 15, 2020",20
Equatorial Guinea,GNQ,"Apr 16, 2020",10
Equatorial Guinea,GNQ,"Apr 17, 2020",0
Equatorial Guinea,GNQ,"Apr 18, 2020",28
Equatorial Guinea,GNQ,"Apr 19, 2020",0
Equatorial Guinea,GNQ,"Apr 20, 2020",0
Equatorial Guinea,GNQ,"Apr 21, 2020",0
Equatorial Guinea,GNQ,"Apr 22, 2020",0
Equatorial Guinea,GNQ,"Apr 23, 2020",4
Equatorial Guinea,GNQ,"Apr 24, 2020",1
Eritrea,ERI,"Mar 22, 2020",1
Eritrea,ERI,"Mar 23, 2020",0
Eritrea,ERI,"Mar 24, 2020",0
Eritrea,ERI,"Mar 25, 2020",0
Eritrea,ERI,"Mar 26, 2020",3
Eritrea,ERI,"Mar 27, 2020",2
Eritrea,ERI,"Mar 28, 2020",0
Eritrea,ERI,"Mar 29, 2020",0
Eritrea,ERI,"Mar 30, 2020",6
Eritrea,ERI,"Mar 31, 2020",0
Eritrea,ERI,"Apr 1, 2020",3
Eritrea,ERI,"Apr 2, 2020",3
Eritrea,ERI,"Apr 3, 2020",4
Eritrea,ERI,"Apr 4, 2020",0
Eritrea,ERI,"Apr 5, 2020",7
Eritrea,ERI,"Apr 6, 2020",0
Eritrea,ERI,"Apr 7, 2020",2
Eritrea,ERI,"Apr 8, 2020",0
Eritrea,ERI,"Apr 9, 2020",2
Eritrea,ERI,"Apr 10, 2020",0
Eritrea,ERI,"Apr 11, 2020",1
Eritrea,ERI,"Apr 12, 2020",0
Eritrea,ERI,"Apr 13, 2020",0
Eritrea,ERI,"Apr 14, 2020",0
Eritrea,ERI,"Apr 15, 2020",1
Eritrea,ERI,"Apr 16, 2020",0
Eritrea,ERI,"Apr 17, 2020",0
Eritrea,ERI,"Apr 18, 2020",0
Eritrea,ERI,"Apr 19, 2020",0
Eritrea,ERI,"Apr 20, 2020",4
Eritrea,ERI,"Apr 21, 2020",0
Eritrea,ERI,"Apr 22, 2020",0
Eritrea,ERI,"Apr 23, 2020",0
Eritrea,ERI,"Apr 24, 2020",0
Estonia,EST,"Dec 31, 2019",0
Estonia,EST,"Jan 1, 2020",0
Estonia,EST,"Jan 2, 2020",0
Estonia,EST,"Jan 3, 2020",0
Estonia,EST,"Jan 4, 2020",0
Estonia,EST,"Jan 5, 2020",0
Estonia,EST,"Jan 6, 2020",0
Estonia,EST,"Jan 7, 2020",0
Estonia,EST,"Jan 8, 2020",0
Estonia,EST,"Jan 9, 2020",0
Estonia,EST,"Jan 10, 2020",0
Estonia,EST,"Jan 11, 2020",0
Estonia,EST,"Jan 12, 2020",0
Estonia,EST,"Jan 13, 2020",0
Estonia,EST,"Jan 14, 2020",0
Estonia,EST,"Jan 15, 2020",0
Estonia,EST,"Jan 16, 2020",0
Estonia,EST,"Jan 17, 2020",0
Estonia,EST,"Jan 18, 2020",0
Estonia,EST,"Jan 19, 2020",0
Estonia,EST,"Jan 20, 2020",0
Estonia,EST,"Jan 21, 2020",0
Estonia,EST,"Jan 22, 2020",0
Estonia,EST,"Jan 23, 2020",0
Estonia,EST,"Jan 24, 2020",0
Estonia,EST,"Jan 25, 2020",0
Estonia,EST,"Jan 26, 2020",0
Estonia,EST,"Jan 27, 2020",0
Estonia,EST,"Jan 28, 2020",0
Estonia,EST,"Jan 29, 2020",0
Estonia,EST,"Jan 30, 2020",0
Estonia,EST,"Jan 31, 2020",0
Estonia,EST,"Feb 1, 2020",0
Estonia,EST,"Feb 2, 2020",0
Estonia,EST,"Feb 3, 2020",0
Estonia,EST,"Feb 4, 2020",0
Estonia,EST,"Feb 5, 2020",0
Estonia,EST,"Feb 6, 2020",0
Estonia,EST,"Feb 7, 2020",0
Estonia,EST,"Feb 8, 2020",0
Estonia,EST,"Feb 9, 2020",0
Estonia,EST,"Feb 10, 2020",0
Estonia,EST,"Feb 11, 2020",0
Estonia,EST,"Feb 12, 2020",0
Estonia,EST,"Feb 13, 2020",0
Estonia,EST,"Feb 14, 2020",0
Estonia,EST,"Feb 15, 2020",0
Estonia,EST,"Feb 16, 2020",0
Estonia,EST,"Feb 17, 2020",0
Estonia,EST,"Feb 18, 2020",0
Estonia,EST,"Feb 19, 2020",0
Estonia,EST,"Feb 20, 2020",0
Estonia,EST,"Feb 21, 2020",0
Estonia,EST,"Feb 22, 2020",0
Estonia,EST,"Feb 23, 2020",0
Estonia,EST,"Feb 24, 2020",0
Estonia,EST,"Feb 25, 2020",0
Estonia,EST,"Feb 26, 2020",0
Estonia,EST,"Feb 27, 2020",0
Estonia,EST,"Feb 28, 2020",1
Estonia,EST,"Feb 29, 2020",0
Estonia,EST,"Mar 1, 2020",0
Estonia,EST,"Mar 2, 2020",0
Estonia,EST,"Mar 4, 2020",1
Estonia,EST,"Mar 6, 2020",3
Estonia,EST,"Mar 7, 2020",5
Estonia,EST,"Mar 11, 2020",3
Estonia,EST,"Mar 12, 2020",3
Estonia,EST,"Mar 13, 2020",11
Estonia,EST,"Mar 14, 2020",52
Estonia,EST,"Mar 15, 2020",36
Estonia,EST,"Mar 16, 2020",56
Estonia,EST,"Mar 17, 2020",34
Estonia,EST,"Mar 18, 2020",20
Estonia,EST,"Mar 19, 2020",33
Estonia,EST,"Mar 20, 2020",9
Estonia,EST,"Mar 21, 2020",16
Estonia,EST,"Mar 22, 2020",23
Estonia,EST,"Mar 23, 2020",20
Estonia,EST,"Mar 24, 2020",26
Estonia,EST,"Mar 25, 2020",17
Estonia,EST,"Mar 26, 2020",35
Estonia,EST,"Mar 27, 2020",134
Estonia,EST,"Mar 28, 2020",37
Estonia,EST,"Mar 29, 2020",65
Estonia,EST,"Mar 30, 2020",39
Estonia,EST,"Mar 31, 2020",36
Estonia,EST,"Apr 1, 2020",30
Estonia,EST,"Apr 2, 2020",34
Estonia,EST,"Apr 3, 2020",79
Estonia,EST,"Apr 4, 2020",103
Estonia,EST,"Apr 5, 2020",57
Estonia,EST,"Apr 6, 2020",79
Estonia,EST,"Apr 7, 2020",11
Estonia,EST,"Apr 8, 2020",41
Estonia,EST,"Apr 9, 2020",36
Estonia,EST,"Apr 10, 2020",22
Estonia,EST,"Apr 11, 2020",51
Estonia,EST,"Apr 12, 2020",46
Estonia,EST,"Apr 13, 2020",5
Estonia,EST,"Apr 14, 2020",23
Estonia,EST,"Apr 15, 2020",41
Estonia,EST,"Apr 16, 2020",29
Estonia,EST,"Apr 17, 2020",32
Estonia,EST,"Apr 18, 2020",25
Estonia,EST,"Apr 19, 2020",53
Estonia,EST,"Apr 20, 2020",16
Estonia,EST,"Apr 21, 2020",7
Estonia,EST,"Apr 22, 2020",17
Estonia,EST,"Apr 23, 2020",7
Estonia,EST,"Apr 24, 2020",33
Ethiopia,ETH,"Mar 14, 2020",1
Ethiopia,ETH,"Mar 15, 2020",0
Ethiopia,ETH,"Mar 16, 2020",3
Ethiopia,ETH,"Mar 17, 2020",1
Ethiopia,ETH,"Mar 18, 2020",0
Ethiopia,ETH,"Mar 19, 2020",1
Ethiopia,ETH,"Mar 20, 2020",1
Ethiopia,ETH,"Mar 21, 2020",2
Ethiopia,ETH,"Mar 22, 2020",0
Ethiopia,ETH,"Mar 23, 2020",2
Ethiopia,ETH,"Mar 24, 2020",0
Ethiopia,ETH,"Mar 25, 2020",0
Ethiopia,ETH,"Mar 26, 2020",1
Ethiopia,ETH,"Mar 27, 2020",0
Ethiopia,ETH,"Mar 28, 2020",4
Ethiopia,ETH,"Mar 29, 2020",0
Ethiopia,ETH,"Mar 30, 2020",0
Ethiopia,ETH,"Mar 31, 2020",7
Ethiopia,ETH,"Apr 1, 2020",2
Ethiopia,ETH,"Apr 2, 2020",4
Ethiopia,ETH,"Apr 3, 2020",0
Ethiopia,ETH,"Apr 4, 2020",6
Ethiopia,ETH,"Apr 5, 2020",3
Ethiopia,ETH,"Apr 6, 2020",5
Ethiopia,ETH,"Apr 7, 2020",1
Ethiopia,ETH,"Apr 8, 2020",8
Ethiopia,ETH,"Apr 9, 2020",3
Ethiopia,ETH,"Apr 10, 2020",1
Ethiopia,ETH,"Apr 11, 2020",9
Ethiopia,ETH,"Apr 12, 2020",4
Ethiopia,ETH,"Apr 13, 2020",2
Ethiopia,ETH,"Apr 14, 2020",3
Ethiopia,ETH,"Apr 15, 2020",8
Ethiopia,ETH,"Apr 16, 2020",3
Ethiopia,ETH,"Apr 17, 2020",7
Ethiopia,ETH,"Apr 18, 2020",4
Ethiopia,ETH,"Apr 19, 2020",9
Ethiopia,ETH,"Apr 20, 2020",3
Ethiopia,ETH,"Apr 21, 2020",3
Ethiopia,ETH,"Apr 22, 2020",3
Ethiopia,ETH,"Apr 23, 2020",2
Ethiopia,ETH,"Apr 24, 2020",0
Europe,,"Dec 31, 2019",0
Europe,,"Jan 1, 2020",0
Europe,,"Jan 2, 2020",0
Europe,,"Jan 3, 2020",0
Europe,,"Jan 4, 2020",0
Europe,,"Jan 5, 2020",0
Europe,,"Jan 6, 2020",0
Europe,,"Jan 7, 2020",0
Europe,,"Jan 8, 2020",0
Europe,,"Jan 9, 2020",0
Europe,,"Jan 10, 2020",0
Europe,,"Jan 11, 2020",0
Europe,,"Jan 12, 2020",0
Europe,,"Jan 13, 2020",0
Europe,,"Jan 14, 2020",0
Europe,,"Jan 15, 2020",0
Europe,,"Jan 16, 2020",0
Europe,,"Jan 17, 2020",0
Europe,,"Jan 18, 2020",0
Europe,,"Jan 19, 2020",0
Europe,,"Jan 20, 2020",0
Europe,,"Jan 21, 2020",0
Europe,,"Jan 22, 2020",0
Europe,,"Jan 23, 2020",0
Europe,,"Jan 24, 2020",0
Europe,,"Jan 25, 2020",3
Europe,,"Jan 26, 2020",0
Europe,,"Jan 27, 2020",0
Europe,,"Jan 28, 2020",1
Europe,,"Jan 29, 2020",4
Europe,,"Jan 30, 2020",2
Europe,,"Jan 31, 2020",7
Europe,,"Feb 1, 2020",6
Europe,,"Feb 2, 2020",1
Europe,,"Feb 3, 2020",1
Europe,,"Feb 4, 2020",3
Europe,,"Feb 5, 2020",0
Europe,,"Feb 6, 2020",0
Europe,,"Feb 7, 2020",2
Europe,,"Feb 8, 2020",6
Europe,,"Feb 9, 2020",1
Europe,,"Feb 10, 2020",1
Europe,,"Feb 11, 2020",4
Europe,,"Feb 12, 2020",2
Europe,,"Feb 13, 2020",1
Europe,,"Feb 14, 2020",0
Europe,,"Feb 15, 2020",0
Europe,,"Feb 16, 2020",0
Europe,,"Feb 17, 2020",1
Europe,,"Feb 18, 2020",0
Europe,,"Feb 19, 2020",0
Europe,,"Feb 20, 2020",0
Europe,,"Feb 21, 2020",0
Europe,,"Feb 22, 2020",14
Europe,,"Feb 23, 2020",62
Europe,,"Feb 24, 2020",57
Europe,,"Feb 25, 2020",98
Europe,,"Feb 26, 2020",105
Europe,,"Feb 27, 2020",98
Europe,,"Feb 28, 2020",339
Europe,,"Feb 29, 2020",301
Europe,,"Mar 1, 2020",404
Europe,,"Mar 2, 2020",679
Europe,,"Mar 3, 2020",498
Europe,,"Mar 4, 2020",660
Europe,,"Mar 5, 2020",922
Europe,,"Mar 6, 2020",1386
Europe,,"Mar 7, 2020",1853
Europe,,"Mar 8, 2020",1951
Europe,,"Mar 9, 2020",2502
Europe,,"Mar 10, 2020",3371
Europe,,"Mar 11, 2020",2686
Europe,,"Mar 12, 2020",4865
Europe,,"Mar 13, 2020",6443
Europe,,"Mar 14, 2020",6843
Europe,,"Mar 15, 2020",8652
Europe,,"Mar 16, 2020",9493
Europe,,"Mar 17, 2020",9409
Europe,,"Mar 18, 2020",10424
Europe,,"Mar 19, 2020",12396
Europe,,"Mar 20, 2020",20934
Europe,,"Mar 21, 2020",19394
Europe,,"Mar 22, 2020",22368
Europe,,"Mar 23, 2020",19626
Europe,,"Mar 24, 2020",23510
Europe,,"Mar 25, 2020",23487
Europe,,"Mar 26, 2020",28902
Europe,,"Mar 27, 2020",34449
Europe,,"Mar 28, 2020",34990
Europe,,"Mar 29, 2020",34417
Europe,,"Mar 30, 2020",29751
Europe,,"Mar 31, 2020",28913
Europe,,"Apr 1, 2020",37243
Europe,,"Apr 2, 2020",36161
Europe,,"Apr 3, 2020",34681
Europe,,"Apr 4, 2020",37924
Europe,,"Apr 5, 2020",34543
Europe,,"Apr 6, 2020",30354
Europe,,"Apr 7, 2020",27069
Europe,,"Apr 8, 2020",28830
Europe,,"Apr 9, 2020",33671
Europe,,"Apr 10, 2020",35423
Europe,,"Apr 11, 2020",34042
Europe,,"Apr 12, 2020",34323
Europe,,"Apr 13, 2020",27448
Europe,,"Apr 14, 2020",24873
Europe,,"Apr 15, 2020",28457
Europe,,"Apr 16, 2020",30925
Europe,,"Apr 17, 2020",31454
Europe,,"Apr 18, 2020",30618
Europe,,"Apr 19, 2020",29832
Europe,,"Apr 20, 2020",28550
Europe,,"Apr 21, 2020",26800
Europe,,"Apr 22, 2020",27797
Europe,,"Apr 23, 2020",28616
Europe,,"Apr 24, 2020",28122
European Union,,"Dec 31, 2019",0
European Union,,"Jan 1, 2020",0
European Union,,"Jan 2, 2020",0
European Union,,"Jan 3, 2020",0
European Union,,"Jan 4, 2020",0
European Union,,"Jan 5, 2020",0
European Union,,"Jan 6, 2020",0
European Union,,"Jan 7, 2020",0
European Union,,"Jan 8, 2020",0
European Union,,"Jan 9, 2020",0
European Union,,"Jan 10, 2020",0
European Union,,"Jan 11, 2020",0
European Union,,"Jan 12, 2020",0
European Union,,"Jan 13, 2020",0
European Union,,"Jan 14, 2020",0
